Species,ID,Date,File.name,Call.#,Call.#.in.File,Call.Dur.s,Num.Pulses,Call.LF.kHz,Call.HF.kHz,Call.BW.kHz,Call.PF.kHz,used 10 sample pulses
Phylloptera festae,10,20140225,ch4_Katydid_2014-02-25 23-04-48 296_SAM.WAV,5,,0.02352,9,7.8,19,11.2,14.1,
Phylloptera festae,10,20140225,ch4_Katydid_2014-02-25 23-07-44 297_SAM.WAV,6,,0.019176,7,7.8,16.6,8.8,13.6,
Phylloptera festae,10,20140225,ch4_Katydid_2014-02-25 23-07-50 298_SAM.WAV,7,,0.019324,7,7.8,17,9.2,13.6,
Phylloptera festae,10,20140225,ch4_Katydid_2014-02-25 23-08-15 301_SAM.WAV,8,,0.02234,8,7.8,18,10.2,13.6,
Phylloptera festae,10,20140225,ch4_Katydid_2014-02-25 23-08-42 302_SAM.WAV,9,,0.019744,7,7.8,18,10.2,12.2,
Phylloptera festae,10,20140225,ch4_Katydid_2014-02-25 23-17-49 304_SAM.WAV,10,,0.020776,8,8.3,17,8.7,13.6,
Phylloptera festae,10,20140225,ch4_Katydid_2014-02-25 23-19-09 305_SAM.WAV,11,,0.01866,7,8.3,17,8.7,13.6,
Phylloptera festae,10,20140225,ch4_Katydid_2014-02-25 23-19-30 307_SAM.WAV,12,,0.01922,7,7.8,16.6,8.8,13.1,
Phylloptera panamae,1,20110305,T2011-03-05 20_07_49 0000076_f.WAV,1,,0.0199,5,11.588,25.121,13.53,22.477,
Phylloptera panamae,1,20110305,T2011-03-05 20_07_49 0000076_f_BN,1,,0.019,5,4.3,33.6,29.3,19,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 18_59_06 1234_f.WAV,1,,0.0112,4,15.477,33.287,17.81,20.844,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 19_02_07 1235_f.WAV,2,,0.0083,3,15.866,29.554,13.69,20.377,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 19_02_17 1236_f.WAV,3,,0.0105,4,12.522,30.643,18.12,21.543,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 20_54_16 1239_f.WAV,4,,0.0107,4,15.088,34.532,19.44,20.688,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_05_57 1242_f.WAV,5,,0.0143,6,15.01,33.987,18.98,24.81,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_11_04 1245_f.WAV,6,,0.0132,5,14.233,33.21,18.98,23.099,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_22_16 1246_f.WAV,7,,0.013,5,12.988,36.243,23.26,24.732,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_22_30 1247_f.WAV,8,,0.0111,4,16.807,33.615,16.81,25.056,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_26_15 1249_f.WAV,9,,0.0111,4,13.222,31.887,18.67,21.699,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_35_53 1252_f.WAV,10,,0.0109,4,14.155,33.054,18.9,24.81,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_38_35 1254_f.WAV,11,,0.0135,5,14.699,32.51,17.81,23.021,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_42_14 1256_f.WAV,12,,0.014,6,14.777,33.676,18.9,20.066,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_46_47 1258_f.WAV,13,,0.0109,4,14.077,32.665,18.59,22.788,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 21_50_45 1261_f.WAV,14,,0.0148,6,13.999,30.954,16.96,24.577,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 22_05_53 1262_f.WAV,15,,0.0082,3,16.963,32.214,15.25,21.71,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 22_08_37 1263_f.WAV,16,,0.0082,3,15.874,33.304,17.43,23.577,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 22_08_51 1264_f.WAV,17,,0.0128,5,14.466,36.321,21.86,25.121,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 22_12_06 1267_f.WAV,18,,0.0138,6,14.388,36.398,22.01,24.81,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 22_16_16 1269_f.WAV,19,,0.0117,4,15.166,32.199,17.03,21.932,
Phylloptera panamae,2,20110324,KatyCalls_2011-03-24 22_20_55 1272_f.WAV,20,,0.0131,5,14.155,33.287,19.13,22.01,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_05_38 796_f.WAV,1,,0.0169,5,14.466,32.043,17.58,26.521,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_31_28 802_f.WAV,2,,0.0185,6,14.155,32.665,18.51,25.432,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_33_31 804_f.WAV,3,,0.0229,7,15.477,32.121,16.64,25.743,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_33_41 805_f.WAV,4,,0.0178,6,15.244,32.354,17.11,25.977,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_39_02 807_f.WAV,5,,0.0183,6,13.61,32.354,18.74,26.599,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_46_09 809_f.WAV,6,,0.0183,6,15.01,32.432,17.42,25.899,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_46_18 810_f.WAV,7,,0.0158,5,14.233,31.965,17.73,27.377,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_47_05 814_f.WAV,8,,0.0186,6,15.71,32.121,16.41,25.977,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 01_57_54 817_f.WAV,9,,0.0175,6,14.473,33.148,18.68,25.445,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_05_50 823_f.WAV,10,,0.0173,6,15.088,32.354,17.27,25.588,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_06_40 827_f.WAV,11,,0.0183,6,14.777,32.354,17.58,26.91,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_06_47 828_f.WAV,12,,0.0186,6,15.477,31.965,16.49,25.899,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_07_41 829_f.WAV,13,,0.019,6,13.533,33.443,19.91,26.288,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_13_36 830_f.WAV,14,,0.0186,6,15.088,32.899,17.81,26.054,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_24_58 836_f.WAV,15,,0.0161,5,16.488,33.754,17.27,27.143,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_44_20 841_f.WAV,16,,0.0163,5,16.099,31.499,15.4,26.832,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_44_32 842_f.WAV,17,,0.0181,6,14.699,32.276,17.58,25.899,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 02_48_42 850_f.WAV,18,,0.019,6,14.077,33.365,19.29,26.443,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 03_30_36 860_f.WAV,19,,0.0182,6,14.544,31.965,17.42,24.499,
Phylloptera panamae,3,20110325,KatyCalls_2011-03-25 03_32_42 866_f.WAV,20,,0.0257,6,18.895,30.091,11.2,24.959,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_18_08 0001527_f.WAV,1,,0.0109,4,19.142,30.814,11.67,26.378,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_19_05 0001528_f.WAV,2,,0.0156,6,12.833,27.843,15.01,22.943,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_19_27 0001529_f.WAV,3,,0.0129,5,19.453,31.047,11.59,26.612,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_23_39 0001531_f.WAV,4,,0.0149,5,12.444,28.31,15.87,25.566,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_25_39 0001532_f.WAV,5,,0.0151,5,13.066,28.776,15.71,23.099,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_25_58 0001533_f.WAV,6,,0.0128,4,11.044,35.232,24.19,22.088,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_26_22 0001534_f.WAV,7,,0.0154,6,13.773,33.693,19.92,25.445,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_26_50 0001535_f.WAV,8,,0.0176,6,12.599,28.154,15.56,24.032,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_26_59 0001536_f.WAV,9,,0.0165,7,13.61,28.077,14.47,24.032,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_27_30 0001537_f.WAV,10,,0.017,7,17.119,33.148,16.03,25.6,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_27_55 0001539_f.WAV,11,,0.019,6,12.133,28.077,15.94,22.943,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_28_15 0001540_f.WAV,12,,0.0172,6,16.885,28.168,11.28,23.655,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_30_16 0001541_f.WAV,13,,0.0155,6,16.341,28.012,11.67,24.2,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_31_28 0001543_f.WAV,14,,0.0093,5,16.496,30.58,14.08,25.678,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_34_00 0001546_f.WAV,15,,0.0157,6,16.496,29.335,12.84,24.589,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_40_14 0001547_f.WAV,16,,0.015,6,16.807,34.16,17.35,23.344,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_40_26 0001548_f.WAV,17,,0.0137,5,15.166,30.021,14.86,23.255,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_40_52 0001549_f.WAV,18,,0.0177,6,16.73,28.168,11.44,23.421,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_41_31 0001550_f.WAV,19,,0.0179,6,16.652,27.935,11.28,24.2,
Phylloptera panamae,4,20110412,KatyCalls_2011-04-12 18_41_54 0001551_f.WAV,20,,0.0196,10,12.288,31.187,18.9,25.354,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_07_31 0000651 2calls_f.WAV,1,,0.0123,5,10.655,36.476,25.82,18.433,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_07_31 0000651 2calls_f.WAV,1,,0.0138,5,11.511,36.943,25.43,18.277,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_07_38 0000652 2calls_f.WAV,2,,0.0153,6,11.588,33.21,21.62,17.266,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_07_38 0000652 2calls_f.WAV,2,,0.0161,6,11.508,31.802,20.29,17.339,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_07_45 0000653 2calls_f.WAV,3,,0.014,5,10.811,36.476,25.67,17.266,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_07_45 0000653 2calls_f.WAV,3,,0.0142,5,10.5,28.854,18.35,16.877,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_09_09 0000654_f.WAV,4,,0.0135,5,10.188,33.754,23.57,19.755,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_20_50 0000655 2calls_f.WAV,5,,0.0122,5,11.666,33.132,21.47,23.332,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_20_50 0000655 2calls_f.WAV,5,,0.0178,7,10.111,33.832,23.72,19.677,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_20_59 0000656_f.WAV,6,,0.0124,5,11.049,33.07,22.02,20.776,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_21_06 0000657 2calls_f.WAV,7,,0.0125,5,10.422,34.143,23.72,20.61,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_21_06 0000657 2calls_f.WAV,7,,0.0187,6,11.586,33.046,21.46,23.327,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_34_59 0000658_f.WAV,8,,0.0134,5,10.111,33.21,23.1,16.799,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 18_57_05 0000662_f.WAV,9,,0.0162,6,15.866,34.843,18.98,18.744,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 19_05_43 0000664_f.WAV,10,,0.0149,5,11.355,33.287,21.93,16.799,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 19_05_55 0000665_f.WAV,11,,0.0171,6,11.744,36.165,24.42,28.154,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 19_10_55 0000666_f.WAV,12,,0.0159,6,17.119,35.716,18.6,28.557,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 19_12_42 0000667_f.WAV,13,,0.0158,5,16.341,38.284,21.94,26.69,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 19_16_42 0000668_f.WAV,14,,0.0147,5,21.398,33.771,12.37,29.18,
Phylloptera panamae,5,20110412,KatyCalls_2011-04-12 19_17_04 0000669_f.WAV,15,,0.0168,6,18.052,34.471,16.42,29.335,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_08_31 0000940_f.WAV,1,,0.0114,4,19.609,31.592,11.98,27.001,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_08_54 0000941_f.WAV,2,,0.011,4,19.064,31.203,12.14,26.534,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_24_58 0000942_f.WAV,3,,0.012,4,22.721,31.125,8.4,26.69,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_25_07 0000943_f.WAV,4,,0.0155,5,19.444,31.81,12.37,27.532,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_31_28 0000944_f.WAV,5,,0.0153,5,15.71,31.032,15.32,23.021,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_40_05 0000945_f.WAV,6,,0.0167,6,19.92,31.67,11.75,23.266,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_40_12 0000946_f.WAV,7,,0.0149,5,19.132,31.265,12.13,22.399,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_40_35 0000947_f.WAV,8,,0.0161,5,16.177,35.698,19.52,23.877,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_43_23 0000948_f.WAV,9,,0.0147,5,21.476,32.059,10.58,27.779,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_43_44 0000949_f.WAV,10,,0.015,5,16.652,31.358,14.71,25.133,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_44_34 0000951_f.WAV,11,,0.0143,5,18.986,32.436,13.45,26.456,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_44_52 0000952_f.WAV,12,,0.0156,6,15.718,35.638,19.92,21.165,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_45_33 0000953_f.WAV,13,,0.0158,6,16.496,31.436,14.94,23.032,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_46_08 0000954_f.WAV,14,,0.0148,5,21.321,31.903,10.58,27.779,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_46_14 0000955_f.WAV,15,,0.0153,6,18.666,30.721,12.06,23.721,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_46_55 0000956_f.WAV,16,,0.0144,5,16.263,29.802,13.54,23.266,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_47_52 0000957_f.WAV,17,,0.0137,5,17.352,32.136,14.78,26.456,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_49_01 0000958_f.WAV,18,,0.0117,4,20.387,31.358,10.97,26.923,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_50_32 0000959_f.WAV,19,,0.0154,5,19.755,29.321,9.57,23.488,
Phylloptera panamae,6,20110412,KatyCalls_2011-04-12 18_51_03 0000960_f.WAV,20,,0.0119,4,16.73,31.67,14.94,25.211,
Phylloptera panamae,7,20110414,KatyCalls_2011-04-14 23_04_12 0292 1st call_f.WAV,1,,0.0135,4,15.788,37.176,21.39,25.354,
Phylloptera panamae,7,20110414,KatyCalls_2011-04-14 23_04_50 0293 1st call_f.WAV,2,,0.0135,4,15.71,36.709,21,25.432,
Phylloptera panamae,7,20110414,KatyCalls_2011-04-14 23_11_22 0296 1st call_f.WAV,3,,0.0136,4,16.255,32.199,15.94,25.51,
Phylloptera panamae,7,20110414,KatyCalls_2011-04-14 23_11_47 0297 2calls_f.WAV,4,,0.0118,4,15.633,32.121,16.49,25.666,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-14 23_11_47 0297 2calls_f.WAV,4,,0.0138,4,18.433,37.409,18.98,27.688,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 00_17_32 0314 2calls_f.WAV,5,,0.009,3,18.364,31.592,13.23,27.39,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 00_17_32 0314 2calls_f.WAV,5,,0.0124,4,15.866,32.976,17.11,25.743,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 00_17_51 0315 2calls_f.WAV,6,,0.0128,4,18.13,32.759,14.63,26.301,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 00_17_51 0315 2calls_f.WAV,6,,0.0153,5,14.777,33.954,19.18,26.21,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 00_18_25 0316 2calls_f.WAV,7,,0.0089,3,16.341,32.837,16.5,26.223,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 00_18_25 0316 2calls_f.WAV,7,,0.0132,4,14.699,33.132,18.43,26.288,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 00_18_49 0317 2calls_f.WAV,8,,0.0126,4,16.418,31.903,15.49,25.989,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 00_18_49 0317 2calls_f.WAV,8,,0.0135,4,15.01,33.054,18.04,29.01,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 01_19_27 0323 2calls_f.WAV,9,,0.0086,3,16.263,33.148,16.89,26.223,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 01_19_27 0323 2calls_f.WAV,9,,0.0171,5,16.255,37.721,21.47,27.999,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 01_19_45 0324 2calls_f.WAV,10,,0.0125,4,19.444,34.765,15.32,28.232,
Phylloptera panamae,7,20110415,KatyCalls_2011-04-15 01_19_45 0324 2calls_f.WAV,10,,0.0135,4,13.844,34.843,21,25.977,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 22_53_21 0861 2calls_f.WAV,1,,0.0148,5,16.488,31.732,15.24,22.166,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 22_53_21 0861 2calls_f.WAV,1,,0.0148,5,16.644,32.743,16.1,22.321,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 22_53_47 0862 2calls_f.WAV,2,,0.0153,5,16.333,31.81,15.48,21.855,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 22_53_47 0862 2calls_f.WAV,2,,0.0156,5,16.333,31.499,15.17,32.432,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_05_25 0864 2calls_f.WAV,3,,0.0166,5,17.81,32.587,14.78,25.977,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_05_25 0864 2calls_f.WAV,3,,0.0165,5,13.766,32.354,18.59,25.899,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_11_49 0865_f.WAV,4,,0.0153,5,20.144,33.21,13.07,24.577,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_12_10 0866 2calls_f.WAV,5,,0.0155,5,17.266,32.587,15.32,26.054,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_12_10 0866 2calls_f.WAV,5,,0.0162,5,14.233,32.51,18.28,26.054,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_12_33 0867 2calls_f.WAV,6,,0.018,6,15.477,33.054,17.58,24.81,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_12_33 0867 2calls_f.WAV,6,,0.0155,5,15.555,34.843,19.29,24.421,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_30_21 0872_f.WAV,7,,0.0125,4,17.188,32.51,15.32,23.721,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_30_34 0873 2calls_f.WAV,8,,0.0163,5,15.01,32.743,17.73,27.221,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_30_34 0873 2calls_f.WAV,8,,0.0169,6,15.322,35.076,19.75,26.204,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_30_49 0874 3calls_f.WAV,9,,0.0175,6,15.084,35.223,20.14,26.437,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_30_49 0874 3calls_f.WAV,9,,0.0128,4,17.655,32.199,14.54,26.988,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_30_49 0874 3calls_f.WAV,9,,0.0204,6,16.251,33.59,17.34,27.137,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_36_03 0875_f.WAV,10,,0.0153,5,17.274,32.059,14.79,21.476,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_36_04 0876_f.WAV,11,,0.0158,5,17.188,32.665,15.48,21.466,
Phylloptera panamae,8,20110414,KatyCalls_2011-04-14 23_40_39 0878_f.WAV,12,,0.015,5,16.177,31.421,15.24,22.866,
Phylloptera panamae,9,20110415,KatyCalls_2011-04-15 01_20_09 0114_f.WAV,1,,0.0146,4,20.377,31.887,11.51,24.188,
Phylloptera panamae,9,20110415,KatyCalls_2011-04-15 01_20_36 0115_f.WAV,2,,0.0145,4,18.899,32.354,13.46,24.732,
Phylloptera panamae,9,20110415,KatyCalls_2011-04-15 01_39_34 0117_f.WAV,3,,0.015,4,16.099,31.343,15.24,21.466,
Phylloptera panamae,9,20110415,KatyCalls_2011-04-15 01_47_55 0118_f.WAV,4,,0.0171,4,16.177,32.976,16.8,26.677,
Pycnopalpa bicordata,1,20110308,T2011-03-08 19_20_26 0000336_f_BN,1,,0.029,5,22.4,31.7,9.3,27.3,
Pycnopalpa bicordata,1,20110308,T2011-03-08 19_20_28 0000337_f_AC.WAV,2,,0.02987,5,23.4,31.7,8.3,27.3,
Pycnopalpa bicordata,1,20110308,T2011-03-08 19_27_30 0000347_f_AC.WAV,3,,0.03133,5,23.9,31.7,7.8,27.3,
Pycnopalpa bicordata,1,20110308,T2011-03-08 19_27_33 0000348_f_AC.WAV,4,,0.03049,5,21.4,39.5,18.1,27.3,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_01_47 0000450_f_AC.WAV,5,,0.0307,5,24.4,34.6,10.2,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_01_49 0000451_f_AC.WAV,6,,0.0302,5,25.3,34.1,8.8,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_18_20 0000452_f_AC.WAV,7,,0.03121,5,24.4,34.1,9.7,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_18_23 0000453_f_AC.WAV,8,,0.03096,5,24.9,34.6,9.7,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_21_02 0000454_f_AC.WAV,9,,0.03128,5,23.9,34.1,10.2,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_21_21 0000456_f_AC.WAV,10,,0.03948,6,24.9,32.2,7.3,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_22_01 0000458_f_AC.WAV,11,,0.03808,6,22.4,34.1,11.7,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_22_04 0000459_f_AC.WAV,12,,0.032856,5,25.3,32.2,6.9,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_22_35 0000460_f_AC.WAV,13,,0.03859,6,24.4,34.1,9.7,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_22_38 0000461_f_AC.WAV,14,,0.03286,5,24.9,34.6,9.7,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_27_12 0000462_f_AC.WAV,15,,0.03232,5,23.9,34.1,10.2,27.3,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_27_49 0000466_f_AC.WAV,16,,0.03738,6,22.4,30.2,7.8,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_27_52 0000467_f_AC.WAV,17,,0.031128,5,22.9,30.7,7.8,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_29_31 0000468_f_AC.WAV,18,,0.03027,5,23.9,30.2,6.3,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_29_34 0000469_f_AC.WAV,19,,0.023664,4,23.9,30.2,6.3,26.8,
Pycnopalpa bicordata,1,20110308,T2011-03-08 20_30_40 0000470_f_AC.WAV,20,,0.03032,5,22.9,30.2,7.3,26.8,
Pycnopalpa bicordata,2,20110326,KatyCalls_2011-03-27 00_36_12 1431_f_AC.WAV,1,,0.025432,4,21.4,28.3,6.9,25.3,
Pycnopalpa bicordata,2,20110326,KatyCalls_2011-03-27 02_32_20 1432_f_AC.WAV,2,,0.02588,4,21.9,28.3,6.4,25.8,
Pycnopalpa bicordata,2,20110326,KatyCalls_2011-03-27 02_32_23 1433_f_AC.WAV,3,,0.02568,4,21.9,28.3,6.4,24.9,
Pycnopalpa bicordata,2,20110326,KatyCalls_2011-03-27 03_55_44 1434_f_AC.WAV,4,,0.026288,4,22.9,27.8,4.9,25.3,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-07 21-59-20 389_SAM.WAV,1,,0.03463,3,21.6,30.4,8.8,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-07 22-08-14 390_SAM.WAV,2,,0.034607,3,22.2,31,8.8,25.1,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-07 22-29-59 391_SAM.WAV,3,,0.0345,3,21.6,31.6,10,25.1,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-07 23-05-36 392_SAM.WAV,4,,0.034017,3,21.6,32.2,10.6,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-07 23-55-59 394_SAM.WAV,5,,0.03493,3,21.6,30.4,8.8,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-07 23-57-48 395_SAM.WAV,6,,0.03509,3,22.2,30.4,8.2,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-08 00-25-38 396_SAM.WAV,7,,0.034893,3,21.6,31,9.4,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-08 00-38-54 397_SAM.WAV,8,,0.03547,3,21.6,31.6,10,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-08 01-04-41 398_SAM.WAV,9,,0.035043,3,21.6,32.2,10.6,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-08 01-06-57 399_SAM.WAV,10,,0.035423,3,22.2,31.6,9.4,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-08 01-44-40 400_SAM.WAV,11,,0.035073,3,21.6,31.6,10,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-08 01-51-25 401_SAM.WAV,12,,0.03504,3,22.2,31.6,9.4,25.7,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-08 02-20-27 402_SAM.WAV,13,,0.03434,3,20.5,33.3,12.8,25.1,
Pycnopalpa bicordata,3,20140107,ch4_Katydid_2014-01-08 02-40-26 403_SAM.WAV,14,,0.034887,3,21,30.4,9.4,25.7,
